gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,revt,sale,cik,costat,ggroup,gind,gsector,gsubind
024330,20161231,2016,INDL,C,D,STD,SRG,SERITAGE GROWTH PROPERTIES,USD,2712.2370,253.5860,253.5860,0001628063,A,6010,601010,60,60101070
024330,20171231,2017,INDL,C,D,STD,SRG,SERITAGE GROWTH PROPERTIES,USD,2775.8170,234.1060,234.1060,0001628063,A,6010,601010,60,60101070
024330,20181231,2018,INDL,C,D,STD,SRG,SERITAGE GROWTH PROPERTIES,USD,2876.0760,212.1920,212.1920,0001628063,A,6010,601010,60,60101070
024330,20191231,2019,INDL,C,D,STD,SRG,SERITAGE GROWTH PROPERTIES,USD,2750.6120,157.4630,157.4630,0001628063,A,6010,601010,60,60101070
024330,20201231,2020,INDL,C,D,STD,SRG,SERITAGE GROWTH PROPERTIES,USD,2648.9430,115.1770,115.1770,0001628063,A,6010,601010,60,60101070
024344,20101231,2010,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,1725.4460,143.3700,143.3700,0000875320,A,3520,352010,35,35201010
024344,20111231,2011,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2204.2800,1410.6260,1410.6260,0000875320,A,3520,352010,35,35201010
024344,20121231,2012,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2759.2880,1527.0420,1527.0420,0000875320,A,3520,352010,35,35201010
024344,20131231,2013,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2319.0410,1211.9750,1211.9750,0000875320,A,3520,352010,35,35201010
024344,20141231,2014,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2334.6790,580.4150,580.4150,0000875320,A,3520,352010,35,35201010
024344,20151231,2015,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2498.8750,1032.3360,1032.3360,0000875320,A,3520,352010,35,35201010
024344,20161231,2016,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,2896.7870,1702.1770,1702.1770,0000875320,A,3520,352010,35,35201010
024344,20171231,2017,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,3546.0140,2488.6520,2488.6520,0000875320,A,3520,352010,35,35201010
024344,20181231,2018,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,6245.8980,3047.5970,3047.5970,0000875320,A,3520,352010,35,35201010
024344,20191231,2019,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,8318.4650,4162.8210,4162.8210,0000875320,A,3520,352010,35,35201010
024344,20201231,2020,INDL,C,D,STD,VRTX,VERTEX PHARMACEUTICALS INC,USD,11751.8080,6205.6830,6205.6830,0000875320,A,3520,352010,35,35201010
024350,20110331,2010,INDL,C,D,STD,MNRO,MONRO INC,USD,451.8400,636.6780,636.6780,0000876427,A,2550,255040,25,25504050
024350,20120331,2011,INDL,C,D,STD,MNRO,MONRO INC,USD,510.0920,686.5520,686.5520,0000876427,A,2550,255040,25,25504050
024350,20130331,2012,INDL,C,D,STD,MNRO,MONRO INC,USD,711.5320,731.9970,731.9970,0000876427,A,2550,255040,25,25504050
024350,20140331,2013,INDL,C,D,STD,MNRO,MONRO INC,USD,759.9560,831.4320,831.4320,0000876427,A,2550,255040,25,25504050
024350,20150331,2014,INDL,C,D,STD,MNRO,MONRO INC,USD,907.7940,894.4920,894.4920,0000876427,A,2550,255040,25,25504050
024350,20160331,2015,INDL,C,D,STD,MNRO,MONRO INC,USD,999.4380,943.6510,943.6510,0000876427,A,2550,255040,25,25504050
024350,20170331,2016,INDL,C,D,STD,MNRO,MONRO INC,USD,1185.2640,1021.5110,1021.5110,0000876427,A,2550,255040,25,25504050
024350,20180331,2017,INDL,C,D,STD,MNRO,MONRO INC,USD,1218.4320,1127.8150,1127.8150,0000876427,A,2550,255040,25,25504050
024350,20190331,2018,INDL,C,D,STD,MNRO,MONRO INC,USD,1312.2880,1200.2300,1200.2300,0000876427,A,2550,255040,25,25504050
024350,20200331,2019,INDL,C,D,STD,MNRO,MONRO INC,USD,2049.4570,1256.5240,1256.5240,0000876427,A,2550,255040,25,25504050
024350,20210331,2020,INDL,C,D,STD,MNRO,MONRO INC,USD,1811.8140,1125.7210,1125.7210,0000876427,A,2550,255040,25,25504050
024351,20111231,2011,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,,,,0001512499,A,2530,253010,25,25301020
024351,20121231,2012,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,,,,0001512499,A,2530,253010,25,25301020
024351,20131231,2013,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,,,,0001512499,A,2530,253010,25,25301020
024351,20141231,2014,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,,,,0001512499,A,2530,253010,25,25301020
024351,20151231,2015,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,381.6130,209.9850,209.9850,0001512499,A,2530,253010,25,25301020
024351,20161231,2016,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,407.7010,242.3460,242.3460,0001512499,A,2530,253010,25,25301020
024351,20171231,2017,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,424.3480,264.2310,264.2310,0001512499,A,2530,253010,25,25301020
024351,20181231,2018,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,473.4090,309.7340,309.7340,0001512499,A,2530,253010,25,25301020
024351,20191231,2019,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,548.6580,343.0910,343.0910,0001512499,A,2530,253010,25,25301020
024351,20201231,2020,INDL,C,D,STD,LIND,LINDBLAD EXPEDITIONS HLDGS,USD,757.4490,82.3560,82.3560,0001512499,A,2530,253010,25,25301020
024352,20101130,2010,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,936.8230,530.3330,530.3330,0000876167,A,4510,451030,45,45103020
024352,20111130,2011,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,865.3100,533.6880,533.6880,0000876167,A,4510,451030,45,45103020
024352,20121130,2012,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,884.9770,335.2050,335.2050,0000876167,A,4510,451030,45,45103020
024352,20131130,2013,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,682.1870,333.9960,333.9960,0000876167,A,4510,451030,45,45103020
024352,20141130,2014,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,703.0610,332.5330,332.5330,0000876167,A,4510,451030,45,45103020
024352,20151130,2015,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,877.1230,377.5540,377.5540,0000876167,A,4510,451030,45,45103020
024352,20161130,2016,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,754.8270,405.3410,405.3410,0000876167,A,4510,451030,45,45103020
024352,20171130,2017,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,718.7180,397.5720,397.5720,0000876167,A,4510,451030,45,45103020
024352,20181130,2018,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,640.6090,397.1650,397.1650,0000876167,A,4510,451030,45,45103020
024352,20191130,2019,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,881.2710,413.2980,413.2980,0000876167,A,4510,451030,45,45103020
024352,20201130,2020,INDL,C,D,STD,PRGS,PROGRESS SOFTWARE CORP,USD,1041.7820,442.1500,442.1500,0000876167,A,4510,451030,45,45103020
024379,20101231,2010,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,9333.6420,1520.5250,1520.5250,0000876437,A,4010,401020,40,40102010
024379,20111231,2011,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,7216.2300,1476.5790,1476.5790,0000876437,A,4010,401020,40,40102010
024379,20121231,2012,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,5574.3240,1360.5640,1360.5640,0000876437,A,4010,401020,40,40102010
024379,20131231,2013,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,5601.3900,1039.4350,1039.4350,0000876437,A,4010,401020,40,40102010
024379,20141231,2014,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,5266.4340,942.5970,942.5970,0000876437,A,4010,401020,40,40102010
024379,20151231,2015,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,5879.5450,1041.2880,1041.2880,0000876437,A,4010,401020,40,40102010
024379,20161231,2016,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,5734.5290,1062.4830,1062.4830,0000876437,A,4010,401020,40,40102010
024379,20171231,2017,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,5619.4990,1066.0540,1066.0540,0000876437,A,4010,401020,40,40102010
024379,20181231,2018,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,5677.8020,1123.8480,1123.8480,0000876437,A,4010,401020,40,40102010
024379,20191231,2019,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,6229.5710,1213.9770,1213.9770,0000876437,A,4010,401020,40,40102010
024379,20201231,2020,INDL,C,D,STD,MTG,MGIC INVESTMENT CORP/WI,USD,7354.5260,1199.1460,1199.1460,0000876437,A,4010,401020,40,40102010
024396,20101231,2010,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,861.6890,695.9740,695.9740,0000704415,A,3510,351020,35,35102015
024396,20111231,2011,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,708.9050,688.7650,688.7650,0000704415,A,3510,351020,35,35102015
024396,20121231,2012,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,748.2680,677.1700,677.1700,0000704415,A,3510,351020,35,35102015
024396,20131231,2013,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,749.0110,663.2850,663.2850,0000704415,A,3510,351020,35,35102015
024396,20141231,2014,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,811.9080,742.1830,742.1830,0000704415,A,3510,351020,35,35102015
024396,20151231,2015,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,716.9970,770.5980,770.5980,0000704415,A,3510,351020,35,35102015
024396,20161231,2016,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,544.7820,500.9980,500.9980,0000704415,A,3510,351020,35,35102015
024396,20171231,2017,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,636.1630,556.9420,556.9420,0000704415,A,3510,351020,35,35102015
024396,20181231,2018,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,482.0790,606.2990,606.2990,0000704415,A,3510,351020,35,35102015
024396,20191231,2019,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,1625.9050,1131.1570,1131.1570,0000704415,A,3510,351020,35,35102015
024396,20201231,2020,INDL,C,D,STD,TVTY,TIVITY HEALTH INC,USD,578.9830,437.7140,437.7140,0000704415,A,3510,351020,35,35102015
024405,20101231,2010,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,878.8640,956.8480,956.8480,0000877212,A,4520,452030,45,45203010
024405,20111231,2011,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,899.0060,983.4880,983.4880,0000877212,A,4520,452030,45,45203010
024405,20121231,2012,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,967.7480,996.1680,996.1680,0000877212,A,4520,452030,45,45203010
024405,20131231,2013,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,1119.8120,1038.1590,1038.1590,0000877212,A,4520,452030,45,45203010
024405,20141231,2014,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,5568.8510,1670.5720,1670.5720,0000877212,A,4520,452030,45,45203010
024405,20151231,2015,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,5040.0000,3650.0000,3650.0000,0000877212,A,4520,452030,45,45203010
024405,20161231,2016,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,4632.0000,3574.0000,3574.0000,0000877212,A,4520,452030,45,45203010
024405,20171231,2017,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,4275.0000,3722.0000,3722.0000,0000877212,A,4520,452030,45,45203010
024405,20181231,2018,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,4339.0000,4218.0000,4218.0000,0000877212,A,4520,452030,45,45203010
024405,20191231,2019,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,4711.0000,4485.0000,4485.0000,0000877212,A,4520,452030,45,45203010
024405,20201231,2020,INDL,C,D,STD,ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,USD,5375.0000,4455.0000,4455.0000,0000877212,A,4520,452030,45,45203010
024430,20100930,2010,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,606.4120,733.0450,733.0450,0000876523,A,4020,402020,40,40202010
024430,20110930,2011,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,756.4500,869.3170,869.3170,0000876523,A,4020,402020,40,40202010
024430,20120930,2012,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1218.0070,992.4670,992.4670,0000876523,A,4020,402020,40,40202010
024430,20130930,2013,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1345.2900,1010.3070,1010.3070,0000876523,A,4020,402020,40,40202010
024430,20140930,2014,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1410.5440,957.6460,957.6460,0000876523,A,4020,402020,40,40202010
024430,20150930,2015,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1212.2300,788.3690,788.3690,0000876523,A,4020,402020,40,40202010
024430,20160930,2016,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,983.2440,730.5050,730.5050,0000876523,A,4020,402020,40,40202010
024430,20170930,2017,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1024.3630,747.9540,747.9540,0000876523,A,4020,402020,40,40202010
024430,20180930,2018,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1246.9200,813.5150,813.5150,0000876523,A,4020,402020,40,40202010
024430,20190930,2019,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1083.7020,847.2290,847.2290,0000876523,A,4020,402020,40,40202010
024430,20200930,2020,INDL,C,D,STD,EZPW,EZCORP INC  -CL A,USD,1197.0230,822.8110,822.8110,0000876523,A,4020,402020,40,40202010
024440,20101231,2010,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4875.0560,690.8200,690.8200,0001127703,A,4030,403010,40,40301040
024440,20111231,2011,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4998.8780,720.2310,720.2310,0001127703,A,4030,403010,40,40301040
024440,20121231,2012,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4876.5780,722.7270,722.7270,0001127703,A,4030,403010,40,40301040
024440,20131231,2013,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,5150.8910,732.6390,732.6390,0001127703,A,4030,403010,40,40301040
024440,20141231,2014,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,5169.1600,848.3400,848.3400,0001127703,A,4030,403010,40,40301040
024440,20151231,2015,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4908.1630,768.3970,768.3970,0001127703,A,4030,403010,40,40301040
024440,20161231,2016,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,5065.1810,875.9760,875.9760,0001127703,A,4030,403010,40,40301040
024440,20171231,2017,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4929.1970,866.6160,866.6160,0001127703,A,4030,403010,40,40301040
024440,20181231,2018,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4600.7260,850.4820,850.4820,0001127703,A,4030,403010,40,40301040
024440,20191231,2019,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4805.5990,1009.8950,1009.8950,0001127703,A,4030,403010,40,40301040
024440,20201231,2020,INDL,C,D,STD,PRA,PROASSURANCE CORP,USD,4654.8030,886.8610,886.8610,0001127703,A,4030,403010,40,40301040
024447,20101231,2010,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,23941.6030,1371.9900,1371.9900,0000875357,A,4010,401010,40,40101015
024447,20111231,2011,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,25493.9460,1383.8590,1383.8590,0000875357,A,4010,401010,40,40101015
024447,20121231,2012,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,28148.6310,1457.7590,1457.7590,0000875357,A,4010,401010,40,40101015
024447,20131231,2013,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,27015.4320,1359.8430,1359.8430,0000875357,A,4010,401010,40,40101015
024447,20141231,2014,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,29089.6980,1344.8980,1344.8980,0000875357,A,4010,401010,40,40101015
024447,20151231,2015,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,31476.1280,1433.6810,1433.6810,0000875357,A,4010,401010,40,40101015
024447,20161231,2016,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,32772.2810,1503.1370,1503.1370,0000875357,A,4010,401010,40,40101015
024447,20171231,2017,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,32272.1600,1667.8450,1667.8450,0000875357,A,4010,401010,40,40101015
024447,20181231,2018,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,38020.5040,1845.2100,1845.2100,0000875357,A,4010,401010,40,40101015
024447,20191231,2019,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,42172.0210,2226.3280,2226.3280,0000875357,A,4010,401010,40,40101015
024447,20201231,2020,INDL,C,D,STD,BOKF,BOK FINANCIAL CORP,USD,46671.0880,2112.9490,2112.9490,0000875357,A,4010,401010,40,40101015
024458,20121231,2012,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,,,,0001637761,A,3510,351010,35,35101010
024458,20131231,2013,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,153.4930,146.5860,146.5860,0001637761,A,3510,351010,35,35101010
024458,20141231,2014,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,139.6420,138.6950,138.6950,0001637761,A,3510,351010,35,35101010
024458,20151231,2015,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,176.3890,133.1780,133.1780,0001637761,A,3510,351010,35,35101010
024458,20161231,2016,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,147.1650,128.8600,128.8600,0001637761,A,3510,351010,35,35101010
024458,20171231,2017,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,134.4740,131.8140,131.8140,0001637761,A,3510,351010,35,35101010
024458,20181231,2018,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,172.3420,143.4430,143.4430,0001637761,A,3510,351010,35,35101010
024458,20191231,2019,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,141.7180,159.0830,159.0830,0001637761,A,3510,351010,35,35101010
024458,20201231,2020,INDL,C,D,STD,SPNE,SEASPINE HOLDINGS CORP,USD,214.4010,154.3450,154.3450,0001637761,A,3510,351010,35,35101010
024463,20110430,2010,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,182.8100,600.1930,600.1930,0000069891,A,3020,302010,30,30201030
024463,20120430,2011,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,222.9880,628.8860,628.8860,0000069891,A,3020,302010,30,30201030
024463,20130430,2012,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,208.6420,662.0070,662.0070,0000069891,A,3020,302010,30,30201030
024463,20140430,2013,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,222.8410,641.1350,641.1350,0000069891,A,3020,302010,30,30201030
024463,20150430,2014,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,247.7500,645.8250,645.8250,0000069891,A,3020,302010,30,30201030
024463,20160430,2015,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,305.4980,704.7850,704.7850,0000069891,A,3020,302010,30,30201030
024463,20170430,2016,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,357.8890,826.9180,826.9180,0000069891,A,3020,302010,30,30201030
024463,20180430,2017,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,458.8320,975.7340,975.7340,0000069891,A,3020,302010,30,30201030
024463,20190430,2018,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,452.1930,1014.1050,1014.1050,0000069891,A,3020,302010,30,30201030
024463,20200430,2019,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,648.6460,1000.3940,1000.3940,0000069891,A,3020,302010,30,30201030
024463,20210430,2020,INDL,C,D,STD,FIZZ,NATIONAL BEVERAGE CORP,USD,557.2370,1072.2100,1072.2100,0000069891,A,3020,302010,30,30201030
024468,20101231,2010,INDL,C,D,STD,BIIB,BIOGEN INC,USD,8092.4930,4716.4230,4716.4230,0000875045,A,3520,352010,35,35201010
024468,20111231,2011,INDL,C,D,STD,BIIB,BIOGEN INC,USD,9049.6040,5048.6340,5048.6340,0000875045,A,3520,352010,35,35201010
024468,20121231,2012,INDL,C,D,STD,BIIB,BIOGEN INC,USD,10130.1180,5516.4610,5516.4610,0000875045,A,3520,352010,35,35201010
024468,20131231,2013,INDL,C,D,STD,BIIB,BIOGEN INC,USD,11863.3350,6932.1990,6932.1990,0000875045,A,3520,352010,35,35201010
024468,20141231,2014,INDL,C,D,STD,BIIB,BIOGEN INC,USD,14316.5590,9703.3240,9703.3240,0000875045,A,3520,352010,35,35201010
024468,20151231,2015,INDL,C,D,STD,BIIB,BIOGEN INC,USD,19504.8000,10763.8000,10763.8000,0000875045,A,3520,352010,35,35201010
024468,20161231,2016,INDL,C,D,STD,BIIB,BIOGEN INC,USD,22876.8000,11448.8000,11448.8000,0000875045,A,3520,352010,35,35201010
024468,20171231,2017,INDL,C,D,STD,BIIB,BIOGEN INC,USD,23652.6000,12273.9000,12273.9000,0000875045,A,3520,352010,35,35201010
024468,20181231,2018,INDL,C,D,STD,BIIB,BIOGEN INC,USD,25288.9000,13452.9000,13452.9000,0000875045,A,3520,352010,35,35201010
024468,20191231,2019,INDL,C,D,STD,BIIB,BIOGEN INC,USD,27234.3000,14377.9000,14377.9000,0000875045,A,3520,352010,35,35201010
024468,20201231,2020,INDL,C,D,STD,BIIB,BIOGEN INC,USD,24618.9000,13444.6000,13444.6000,0000875045,A,3520,352010,35,35201010
024481,20120630,,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,,,,,0001636519,A,5020,502020,50,50202010
024481,20130630,,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,,,,,0001636519,A,5020,502020,50,50202010
024481,20140630,2014,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,2137.1910,913.6150,913.6150,0001636519,A,5020,502020,50,50202010
024481,20150630,2015,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,2148.9420,1071.5510,1071.5510,0001636519,A,5020,502020,50,50202010
024481,20160630,2016,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,3543.9500,1115.3110,1115.3110,0001636519,A,5020,502020,50,50202010
024481,20170630,2017,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,3712.7530,1287.9520,1287.9520,0001636519,A,5020,502020,50,50202010
024481,20180630,2018,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,3736.1730,1559.0950,1559.0950,0001636519,A,5020,502020,50,50202010
024481,20190630,2019,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,3763.5510,1631.0680,1631.0680,0001636519,A,5020,502020,50,50202010
024481,20200630,2020,INDL,C,D,STD,MSGS,MADISON SQUARE GARDEN SPORTS,USD,1233.7980,603.3190,603.3190,0001636519,A,5020,502020,50,50202010
024501,20111231,2011,INDL,C,D,STD,RPD,RAPID7 INC,USD,,,,0001560327,A,4510,451030,45,45103020
024501,20121231,2012,INDL,C,D,STD,RPD,RAPID7 INC,USD,,,,0001560327,A,4510,451030,45,45103020
024501,20131231,2013,INDL,C,D,STD,RPD,RAPID7 INC,USD,59.8550,60.0300,60.0300,0001560327,A,4510,451030,45,45103020
024501,20141231,2014,INDL,C,D,STD,RPD,RAPID7 INC,USD,86.9660,76.8800,76.8800,0001560327,A,4510,451030,45,45103020
024501,20151231,2015,INDL,C,D,STD,RPD,RAPID7 INC,USD,230.5610,110.5260,110.5260,0001560327,A,4510,451030,45,45103020
024501,20161231,2016,INDL,C,D,STD,RPD,RAPID7 INC,USD,243.3030,157.4370,157.4370,0001560327,A,4510,451030,45,45103020
024501,20171231,2017,INDL,C,D,STD,RPD,RAPID7 INC,USD,284.1360,200.9400,200.9400,0001560327,A,4510,451030,45,45103020
024501,20181231,2018,INDL,C,D,STD,RPD,RAPID7 INC,USD,559.3690,244.0910,244.0910,0001560327,A,4510,451030,45,45103020
024501,20191231,2019,INDL,C,D,STD,RPD,RAPID7 INC,USD,664.9130,326.9470,326.9470,0001560327,A,4510,451030,45,45103020
024501,20201231,2020,INDL,C,D,STD,RPD,RAPID7 INC,USD,913.1220,411.4860,411.4860,0001560327,A,4510,451030,45,45103020
024508,20130131,2012,INDL,C,D,STD,OOMA,OOMA INC,USD,,,,0001327688,A,5010,501010,50,50101020
024508,20140131,2013,INDL,C,D,STD,OOMA,OOMA INC,USD,17.7160,53.6650,53.6650,0001327688,A,5010,501010,50,50101020
024508,20150131,2014,INDL,C,D,STD,OOMA,OOMA INC,USD,31.2770,72.2010,72.2010,0001327688,A,5010,501010,50,50101020
024508,20160131,2015,INDL,C,D,STD,OOMA,OOMA INC,USD,76.5360,88.7750,88.7750,0001327688,A,5010,501010,50,50101020
024508,20170131,2016,INDL,C,D,STD,OOMA,OOMA INC,USD,73.3380,104.5240,104.5240,0001327688,A,5010,501010,50,50101020
024508,20180131,2017,INDL,C,D,STD,OOMA,OOMA INC,USD,73.4310,114.4900,114.4900,0001327688,A,5010,501010,50,50101020
024508,20190131,2018,INDL,C,D,STD,OOMA,OOMA INC,USD,78.3880,129.2310,129.2310,0001327688,A,5010,501010,50,50101020
024508,20200131,2019,INDL,C,D,STD,OOMA,OOMA INC,USD,80.6110,151.5930,151.5930,0001327688,A,5010,501010,50,50101020
024508,20210131,2020,INDL,C,D,STD,OOMA,OOMA INC,USD,89.0970,168.9470,168.9470,0001327688,A,5010,501010,50,50101020
024523,20131231,2013,INDL,C,D,STD,CHMA,CHIASMA INC,USD,14.6580,73.1340,73.1340,0001339469,A,3520,352020,35,35202010
024523,20141231,2014,INDL,C,D,STD,CHMA,CHIASMA INC,USD,41.3990,13.1660,13.1660,0001339469,A,3520,352020,35,35202010
024523,20151231,2015,INDL,C,D,STD,CHMA,CHIASMA INC,USD,153.1080,0.0000,0.0000,0001339469,A,3520,352020,35,35202010
024523,20161231,2016,INDL,C,D,STD,CHMA,CHIASMA INC,USD,96.7560,0.0000,0.0000,0001339469,A,3520,352020,35,35202010
024523,20171231,2017,INDL,C,D,STD,CHMA,CHIASMA INC,USD,69.8830,0.0000,0.0000,0001339469,A,3520,352020,35,35202010
